id,heroId,name,nextQua,nextName,mark,advLvl,value,maxValue,show,qua,level,apt,jobType,sexTyp,tagTyp,atkTyp,hp,atk,pdd,mdd,hit,miss,criPrb,criRes,criCoe,coeRes,ctrPrb,atkID,a_sklID,p1_sklID,p2_sklID,p3_sklID,d_sklID,mat1Id,amount1,mat2Id,amount2,mat3Id,amount3,costCoin,speed
4102936,41029,穆弘+2,5,穆弘+3,2,36,2,3,红色品质强化技能|64229,5,66,13,1,0,1,1,41650,614,1574,1574,1,0.06,0.03,0,1.25,0,0.1,61029,62029,63029,64129,65029,-1,72147,88,72247,88,72347,88,241107,72
4102937,41029,穆弘+3,6,穆弘,3,37,0,4,红色品质强化技能|64229,5,71,13,1,0,1,1,43633,643,1649,1649,1,0.06,0.03,0,1.25,0,0.1,61029,62029,63029,64129,65029,-1,72150,88,72250,88,72350,88,276460,74
4102938,41029,穆弘+3,6,穆弘,3,38,1,4,红色品质强化技能|64229,5,71,13,1,0,1,1,45616,672,1723,1723,1,0.06,0.03,0,1.25,0,0.1,61029,62029,63029,64129,65029,-1,72150,88,72250,88,72350,88,313794,76
4102939,41029,穆弘+3,6,穆弘,3,39,2,4,红色品质强化技能|64229,5,71,13,1,0,1,1,47600,701,1798,1798,1,0.06,0.03,0,1.25,0,0.1,61029,62029,63029,64129,65029,-1,72150,88,72250,88,72350,88,353107,78
4102940,41029,穆弘+3,6,穆弘,3,40,3,4,红色品质强化技能|64229,5,76,13,1,0,1,1,49583,731,1873,1873,1,0.06,0.03,0,1.25,0,0.1,61029,62029,63029,64129,65029,-1,72150,146,72250,146,72350,146,394447,80
4102941,41029,穆弘,6,穆弘,0,41,-1,-1,已觉醒至最高品质,6,76,13,1,0,1,1,52888,779,1998,1998,1,0.06,0.03,0,1.25,0,0.1,61029,62029,63029,64229,65029,-1,-1,-1,-1,-1,-1,-1,-1,82
4100801,41008,李逵,2,李逵,0,1,0,3,绿色品质解锁技能|63008,1,4,14,1,1,1,1,0,0,0,0,1,0.07,0.04,0,1.3,0,0.1,61008,62008,-1,-1,-1,-1,72101,1,72201,1,72301,1,210,2
4100802,41008,李逵,2,李逵,0,2,1,3,绿色品质解锁技能|63008,1,4,14,1,1,1,1,447,10,17,17,1,0.07,0.04,0,1.3,0,0.1,61008,62008,-1,-1,-1,-1,72101,1,72201,1,72301,1,466,4
4100803,41008,李逵,2,李逵,0,3,2,3,绿色品质解锁技能|63008,1,6,14,1,1,1,1,893,19,34,34,1,0.07,0.04,0,1.3,0,0.1,61008,62008,-1,-1,-1,-1,72101,1,72201,1,72301,1,536,6
4100804,41008,李逵,2,李逵+1,0,4,0,3,蓝色品质解锁技能|64008,2,8,14,1,1,1,1,1785,37,67,67,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,-1,-1,-1,72111,2,72211,2,72311,2,606,8
4100805,41008,李逵,2,李逵+1,0,5,1,3,蓝色品质解锁技能|64008,2,8,14,1,1,1,1,2306,47,87,87,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,-1,-1,-1,72111,2,72211,2,72311,2,676,10
4100806,41008,李逵,2,李逵+1,0,6,2,3,蓝色品质解锁技能|64008,2,10,14,1,1,1,1,2826,58,106,106,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,-1,-1,-1,72111,2,72211,2,72311,2,722,12
4100807,41008,李逵+1,3,李逵,1,7,0,3,蓝色品质解锁技能|64008,2,13,14,1,1,1,1,3421,70,129,129,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,-1,-1,-1,72114,2,72214,2,72314,2,886,14
4100808,41008,李逵+1,3,李逵,1,8,1,3,蓝色品质解锁技能|64008,2,13,14,1,1,1,1,4016,82,151,151,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,-1,-1,-1,72114,2,72214,2,72314,2,1072,16
4100809,41008,李逵+1,3,李逵,1,9,2,3,蓝色品质解锁技能|64008,2,18,14,1,1,1,1,4611,94,173,173,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,-1,-1,-1,72114,2,72214,2,72314,2,1281,18
4100810,41008,李逵,3,李逵+1,0,10,0,3,紫色品质解锁技能|65008,3,20,14,1,1,1,1,6396,130,240,240,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64008,-1,-1,72121,3,72221,3,72321,3,1514,20
4100811,41008,李逵,3,李逵+1,0,11,1,3,紫色品质解锁技能|65008,3,20,14,1,1,1,1,7065,143,265,265,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64008,-1,-1,72121,3,72221,3,72321,3,2661,22
4100812,41008,李逵,3,李逵+1,0,12,2,3,紫色品质解锁技能|65008,3,20,14,1,1,1,1,7735,157,290,290,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64008,-1,-1,72121,3,72221,3,72321,3,3877,24
4100813,41008,李逵+1,3,李逵+2,1,13,0,3,紫色品质解锁技能|65008,3,27,14,1,1,1,1,8478,172,318,318,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64008,-1,-1,72124,5,72224,5,72324,5,4273,26
4100814,41008,李逵+1,3,李逵+2,1,14,1,3,紫色品质解锁技能|65008,3,27,14,1,1,1,1,9222,187,346,346,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64008,-1,-1,72124,5,72224,5,72324,5,4692,28
4100815,41008,李逵+1,3,李逵+2,1,15,2,3,紫色品质解锁技能|65008,3,27,14,1,1,1,1,9965,202,374,374,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64008,-1,-1,72124,5,72224,5,72324,5,5204,30
4100816,41008,李逵+2,4,李逵,2,16,0,3,紫色品质解锁技能|65008,3,33,14,1,1,1,1,10783,218,405,405,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64008,-1,-1,72127,8,72227,8,72327,8,6136,32
4100817,41008,李逵+2,4,李逵,2,17,1,3,紫色品质解锁技能|65008,3,33,14,1,1,1,1,11602,235,435,435,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64008,-1,-1,72127,8,72227,8,72327,8,8581,34
4100818,41008,李逵+2,4,李逵,2,18,2,3,紫色品质解锁技能|65008,3,33,14,1,1,1,1,12420,252,466,466,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64008,-1,-1,72127,8,72227,8,72327,8,11353,36
4100819,41008,李逵,4,李逵+1,0,19,0,3,橙色品质强化技能|64108,4,38,14,1,1,1,1,15989,324,600,600,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64008,65008,-1,72131,14,72231,14,72331,14,14450,38
4100820,41008,李逵,4,李逵+1,0,20,1,3,橙色品质强化技能|64108,4,38,14,1,1,1,1,17328,351,650,650,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64008,65008,-1,72131,14,72231,14,72331,14,17851,40
4100821,41008,李逵,4,李逵+1,0,21,2,3,橙色品质强化技能|64108,4,38,14,1,1,1,1,18666,378,700,700,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64008,65008,-1,72131,16,72231,16,72331,16,22089,42
4100822,41008,李逵+1,4,李逵+2,1,22,0,3,橙色品质强化技能|64108,4,43,14,1,1,1,1,20154,408,756,756,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64008,65008,-1,72134,16,72234,16,72334,16,28075,44
4100823,41008,李逵+1,4,李逵+2,1,23,1,3,橙色品质强化技能|64108,4,43,14,1,1,1,1,21641,438,811,811,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64008,65008,-1,72134,16,72234,16,72334,16,34573,46
4100824,41008,李逵+1,4,李逵+2,1,24,2,3,橙色品质强化技能|64108,4,43,14,1,1,1,1,23128,468,867,867,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64008,65008,-1,72134,18,72234,18,72334,18,41606,48
4100825,41008,李逵+2,5,李逵,2,25,0,3,橙色品质强化技能|64108,4,48,14,1,1,1,1,24764,501,929,929,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64008,65008,-1,72137,18,72237,18,72337,18,49199,50
4100826,41008,李逵+2,5,李逵,2,26,1,3,橙色品质强化技能|64108,4,48,14,1,1,1,1,26400,534,990,990,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64008,65008,-1,72137,18,72237,18,72337,18,58165,52
4100827,41008,李逵+2,5,李逵,2,27,2,3,橙色品质强化技能|64108,4,53,14,1,1,1,1,28036,567,1051,1051,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64008,65008,-1,72137,35,72237,35,72337,35,69810,54
4100828,41008,李逵,5,李逵+1,0,28,0,3,红色品质强化技能|64208,5,58,14,1,1,1,1,31234,632,1171,1171,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64108,65008,-1,72141,70,72241,70,72341,70,82224,56
4100829,41008,李逵,5,李逵+1,0,29,1,3,红色品质强化技能|64208,5,58,14,1,1,1,1,33019,668,1238,1238,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64108,65008,-1,72141,70,72241,70,72341,70,95545,58
4100830,41008,李逵,5,李逵+1,0,30,2,3,红色品质强化技能|64208,5,58,14,1,1,1,1,34804,704,1305,1305,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64108,65008,-1,72141,75,72241,75,72341,75,109799,60
4100831,41008,李逵+1,5,李逵+2,1,31,0,3,红色品质强化技能|64208,5,63,14,1,1,1,1,36737,743,1377,1377,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64108,65008,-1,72144,75,72244,75,72344,75,126008,62
4100832,41008,李逵+1,5,李逵+2,1,32,1,3,红色品质强化技能|64208,5,63,14,1,1,1,1,38671,782,1450,1450,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64108,65008,-1,72144,75,72244,75,72344,75,146107,64
4100833,41008,李逵+1,5,李逵+2,1,33,2,3,红色品质强化技能|64208,5,63,14,1,1,1,1,40604,821,1522,1522,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64108,65008,-1,72144,82,72244,82,72344,82,167348,66
4100834,41008,李逵+2,5,李逵+3,2,34,0,3,红色品质强化技能|64208,5,68,14,1,1,1,1,42686,863,1600,1600,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64108,65008,-1,72147,82,72247,82,72347,82,189892,68
4100835,41008,李逵+2,5,李逵+3,2,35,1,3,红色品质强化技能|64208,5,68,14,1,1,1,1,44769,906,1678,1678,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64108,65008,-1,72147,82,72247,82,72347,82,213788,70
4100836,41008,李逵+2,5,李逵+3,2,36,2,3,红色品质强化技能|64208,5,68,14,1,1,1,1,46851,948,1756,1756,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64108,65008,-1,72147,88,72247,88,72347,88,241107,72
4100837,41008,李逵+3,6,李逵,3,37,0,4,红色品质强化技能|64208,5,73,14,1,1,1,1,49082,993,1840,1840,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64108,65008,-1,72150,88,72250,88,72350,88,276460,74
4100838,41008,李逵+3,6,李逵,3,38,1,4,红色品质强化技能|64208,5,73,14,1,1,1,1,51313,1038,1923,1923,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64108,65008,-1,72150,88,72250,88,72350,88,313794,76
4100839,41008,李逵+3,6,李逵,3,39,2,4,红色品质强化技能|64208,5,73,14,1,1,1,1,53544,1083,2007,2007,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64108,65008,-1,72150,88,72250,88,72350,88,353107,78
4100840,41008,李逵+3,6,李逵,3,40,3,4,红色品质强化技能|64208,5,78,14,1,1,1,1,55775,1128,2091,2091,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64108,65008,-1,72150,146,72250,146,72350,146,394447,80
4100841,41008,李逵,6,李逵,0,41,-1,-1,已觉醒至最高品质,6,78,14,1,1,1,1,59493,1203,2230,2230,1,0.07,0.04,0,1.3,0,0.1,61008,62008,63008,64208,65008,-1,-1,-1,-1,-1,-1,-1,-1,82
4101001,41010,阮小二,2,阮小二,0,1,0,3,绿色品质解锁技能|63010,1,2,13,1,1,2,1,0,0,0,0,1,0.06,0.03,0,1.25,0,0.1,61010,62010,-1,-1,-1,-1,72101,1,72201,1,72301,1,210,2
4101002,41010,阮小二,2,阮小二,0,2,1,3,绿色品质解锁技能|63010,1,2,13,1,1,2,1,407,7,16,16,1,0.06,0.03,0,1.25,0,0.1,61010,62010,-1,-1,-1,-1,72101,1,72201,1,72301,1,466,4
4101003,41010,阮小二,2,阮小二,0,3,2,3,绿色品质解锁技能|63010,1,4,13,1,1,2,1,814,13,31,31,1,0.06,0.03,0,1.25,0,0.1,61010,62010,-1,-1,-1,-1,72101,1,72201,1,72301,1,536,6
4101004,41010,阮小二,2,阮小二+1,0,4,0,3,蓝色品质解锁技能|64010,2,6,13,1,1,2,1,1627,26,62,62,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,-1,-1,-1,72111,2,72211,2,72311,2,606,8
4101005,41010,阮小二,2,阮小二+1,0,5,1,3,蓝色品质解锁技能|64010,2,6,13,1,1,2,1,2101,34,80,80,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,-1,-1,-1,72111,2,72211,2,72311,2,676,10
4101006,41010,阮小二,2,阮小二+1,0,6,2,3,蓝色品质解锁技能|64010,2,8,13,1,1,2,1,2575,42,98,98,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,-1,-1,-1,72111,2,72211,2,72311,2,722,12
4101007,41010,阮小二+1,3,阮小二,1,7,0,3,蓝色品质解锁技能|64010,2,11,13,1,1,2,1,3118,50,118,118,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,-1,-1,-1,72114,2,72214,2,72314,2,886,14
4101008,41010,阮小二+1,3,阮小二,1,8,1,3,蓝色品质解锁技能|64010,2,11,13,1,1,2,1,3660,59,138,138,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,-1,-1,-1,72114,2,72214,2,72314,2,1072,16
4101009,41010,阮小二+1,3,阮小二,1,9,2,3,蓝色品质解锁技能|64010,2,16,13,1,1,2,1,4202,67,159,159,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,-1,-1,-1,72114,2,72214,2,72314,2,1281,18
4101010,41010,阮小二,3,阮小二+1,0,10,0,3,紫色品质解锁技能|65010,3,18,13,1,1,2,1,5828,93,220,220,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64010,-1,-1,72121,3,72221,3,72321,3,1514,20
4101011,41010,阮小二,3,阮小二+1,0,11,1,3,紫色品质解锁技能|65010,3,18,13,1,1,2,1,6438,103,243,243,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64010,-1,-1,72121,3,72221,3,72321,3,2661,22
4101012,41010,阮小二,3,阮小二+1,0,12,2,3,紫色品质解锁技能|65010,3,18,13,1,1,2,1,7048,113,266,266,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64010,-1,-1,72121,3,72221,3,72321,3,3877,24
4101013,41010,阮小二+1,3,阮小二+2,1,13,0,3,紫色品质解锁技能|65010,3,25,13,1,1,2,1,7725,124,292,292,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64010,-1,-1,72124,5,72224,5,72324,5,4273,26
4101014,41010,阮小二+1,3,阮小二+2,1,14,1,3,紫色品质解锁技能|65010,3,25,13,1,1,2,1,8403,134,317,317,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64010,-1,-1,72124,5,72224,5,72324,5,4692,28
4101015,41010,阮小二+1,3,阮小二+2,1,15,2,3,紫色品质解锁技能|65010,3,25,13,1,1,2,1,9080,145,343,343,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64010,-1,-1,72124,5,72224,5,72324,5,5204,30
4101016,41010,阮小二+2,4,阮小二,2,16,0,3,紫色品质解锁技能|65010,3,31,13,1,1,2,1,9826,157,371,371,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64010,-1,-1,72127,8,72227,8,72327,8,6136,32
4101017,41010,阮小二+2,4,阮小二,2,17,1,3,紫色品质解锁技能|65010,3,31,13,1,1,2,1,10571,169,399,399,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64010,-1,-1,72127,8,72227,8,72327,8,8581,34
4101018,41010,阮小二+2,4,阮小二,2,18,2,3,紫色品质解锁技能|65010,3,31,13,1,1,2,1,11317,181,427,427,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64010,-1,-1,72127,8,72227,8,72327,8,11353,36
4101019,41010,阮小二,4,阮小二+1,0,19,0,3,橙色品质强化技能|64110,4,36,13,1,1,2,1,14569,233,550,550,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64010,65010,-1,72131,14,72231,14,72331,14,14450,38
4101020,41010,阮小二,4,阮小二+1,0,20,1,3,橙色品质强化技能|64110,4,36,13,1,1,2,1,15789,252,596,596,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64010,65010,-1,72131,14,72231,14,72331,14,17851,40
4101021,41010,阮小二,4,阮小二+1,0,21,2,3,橙色品质强化技能|64110,4,36,13,1,1,2,1,17009,271,642,642,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64010,65010,-1,72131,16,72231,16,72331,16,22089,42
4101022,41010,阮小二+1,4,阮小二+2,1,22,0,3,橙色品质强化技能|64110,4,41,13,1,1,2,1,18364,293,693,693,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64010,65010,-1,72134,16,72234,16,72334,16,28075,44
4101023,41010,阮小二+1,4,阮小二+2,1,23,1,3,橙色品质强化技能|64110,4,41,13,1,1,2,1,19719,315,744,744,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64010,65010,-1,72134,16,72234,16,72334,16,34573,46
4101024,41010,阮小二+1,4,阮小二+2,1,24,2,3,橙色品质强化技能|64110,4,41,13,1,1,2,1,21074,336,795,795,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64010,65010,-1,72134,18,72234,18,72334,18,41606,48
4101025,41010,阮小二+2,5,阮小二,2,25,0,3,橙色品质强化技能|64110,4,46,13,1,1,2,1,22565,360,851,851,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64010,65010,-1,72137,18,72237,18,72337,18,49199,50
4101026,41010,阮小二+2,5,阮小二,2,26,1,3,橙色品质强化技能|64110,4,46,13,1,1,2,1,24056,384,908,908,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64010,65010,-1,72137,18,72237,18,72337,18,58165,52
4101027,41010,阮小二+2,5,阮小二,2,27,2,3,橙色品质强化技能|64110,4,51,13,1,1,2,1,25546,407,964,964,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64010,65010,-1,72137,35,72237,35,72337,35,69810,54
4101028,41010,阮小二,5,阮小二+1,0,28,0,3,红色品质强化技能|64210,5,56,13,1,1,2,1,28460,454,1074,1074,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64110,65010,-1,72141,70,72241,70,72341,70,82224,56
4101029,41010,阮小二,5,阮小二+1,0,29,1,3,红色品质强化技能|64210,5,56,13,1,1,2,1,30086,480,1135,1135,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64110,65010,-1,72141,70,72241,70,72341,70,95545,58
4101030,41010,阮小二,5,阮小二+1,0,30,2,3,红色品质强化技能|64210,5,56,13,1,1,2,1,31713,506,1196,1196,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64110,65010,-1,72141,75,72241,75,72341,75,109799,60
4101031,41010,阮小二+1,5,阮小二+2,1,31,0,3,红色品质强化技能|64210,5,61,13,1,1,2,1,33474,534,1263,1263,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64110,65010,-1,72144,75,72244,75,72344,75,126008,62
4101032,41010,阮小二+1,5,阮小二+2,1,32,1,3,红色品质强化技能|64210,5,61,13,1,1,2,1,35236,562,1329,1329,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64110,65010,-1,72144,75,72244,75,72344,75,146107,64
4101033,41010,阮小二+1,5,阮小二+2,1,33,2,3,红色品质强化技能|64210,5,61,13,1,1,2,1,36998,590,1396,1396,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64110,65010,-1,72144,82,72244,82,72344,82,167348,66
4101034,41010,阮小二+2,5,阮小二+3,2,34,0,3,红色品质强化技能|64210,5,66,13,1,1,2,1,38895,620,1467,1467,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64110,65010,-1,72147,82,72247,82,72347,82,189892,68
4101035,41010,阮小二+2,5,阮小二+3,2,35,1,3,红色品质强化技能|64210,5,66,13,1,1,2,1,40793,650,1539,1539,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64110,65010,-1,72147,82,72247,82,72347,82,213788,70
4101036,41010,阮小二+2,5,阮小二+3,2,36,2,3,红色品质强化技能|64210,5,66,13,1,1,2,1,42690,681,1610,1610,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64110,65010,-1,72147,88,72247,88,72347,88,241107,72
4101037,41010,阮小二+3,6,阮小二,3,37,0,4,红色品质强化技能|64210,5,71,13,1,1,2,1,44723,713,1687,1687,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64110,65010,-1,72150,88,72250,88,72350,88,276460,74
4101038,41010,阮小二+3,6,阮小二,3,38,1,4,红色品质强化技能|64210,5,71,13,1,1,2,1,46756,745,1763,1763,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64110,65010,-1,72150,88,72250,88,72350,88,313794,76
4101039,41010,阮小二+3,6,阮小二,3,39,2,4,红色品质强化技能|64210,5,71,13,1,1,2,1,48788,778,1840,1840,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64110,65010,-1,72150,88,72250,88,72350,88,353107,78
4101040,41010,阮小二+3,6,阮小二,3,40,3,4,红色品质强化技能|64210,5,76,13,1,1,2,1,50821,810,1917,1917,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64110,65010,-1,72150,146,72250,146,72350,146,394447,80
4101041,41010,阮小二,6,阮小二,0,41,-1,-1,已觉醒至最高品质,6,76,13,1,1,2,1,54209,864,2044,2044,1,0.06,0.03,0,1.25,0,0.1,61010,62010,63010,64210,65010,-1,-1,-1,-1,-1,-1,-1,-1,82
4103001,41030,武大郎,2,武大郎,0,1,0,3,绿色品质解锁技能|63030,1,1,12,1,0,1,2,0,0,0,0,1,0.05,0.02,0,1.2,0,0.1,61030,62030,-1,-1,-1,-1,72101,1,72201,1,72301,1,210,2
4103002,41030,武大郎,2,武大郎,0,2,1,3,绿色品质解锁技能|63030,1,1,12,1,0,1,2,348,3,14,14,1,0.05,0.02,0,1.2,0,0.1,61030,62030,-1,-1,-1,-1,72101,1,72201,1,72301,1,466,4
4103003,41030,武大郎,2,武大郎,0,3,2,3,绿色品质解锁技能|63030,1,3,12,1,0,1,2,695,6,27,27,1,0.05,0.02,0,1.2,0,0.1,61030,62030,-1,-1,-1,-1,72101,1,72201,1,72301,1,536,6
4103004,41030,武大郎,2,武大郎+1,0,4,0,3,蓝色品质解锁技能|64030,2,5,12,1,0,1,2,1389,11,53,53,1,0.05,0.02,0,1.2,0,0.1,61030,62030,63030,-1,-1,-1,72111,2,72211,2,72311,2,606,8
4103005,41030,武大郎,2,武大郎+1,0,5,1,3,蓝色品质解锁技能|64030,2,5,12,1,0,1,2,1794,14,69,69,1,0.05,0.02,0,1.2,0,0.1,61030,62030,63030,-1,-1,-1,72111,2,72211,2,72311,2,676,10
4103006,41030,武大郎,2,武大郎+1,0,6,2,3,蓝色品质解锁技能|64030,2,7,12,1,0,1,2,2199,17,84,84,1,0.05,0.02,0,1.2,0,0.1,61030,62030,63030,-1,-1,-1,72111,2,72211,2,72311,2,722,12
4103007,41030,武大郎+1,3,武大郎,1,7,0,3,蓝色品质解锁技能|64030,2,10,12,1,0,1,2,2662,21,102,102,1,0.05,0.02,0,1.2,0,0.1,61030,62030,63030,-1,-1,-1,72114,2,72214,2,72314,2,886,14
4103008,41030,武大郎+1,3,武大郎,1,8,1,3,蓝色品质解锁技能|64030,2,10,12,1,0,1,2,3125,24,120,120,1,0.05,0.02,0,1.2,0,0.1,61030,62030,63030,-1,-1,-1,72114,2,72214,2,72314,2,1072,16
4103009,41030,武大郎+1,3,武大郎,1,9,2,3,蓝色品质解锁技能|64030,2,15,12,1,0,1,2,3587,28,137,137,1,0.05,0.02,0,1.2,0,0.1,61030,62030,63030,-1,-1,-1,72114,2,72214,2,72314,2,1281,18
4103010,41030,武大郎,3,武大郎+1,0,10,0,3,紫色品质解锁技能|65030,3,17,12,1,0,1,2,4976,39,190,190,1,0.05,0.02,0,1.2,0,0.1,61030,62030,63030,64030,-1,-1,72121,3,72221,3,72321,3,1514,20
4103011,41030,武大郎,3,武大郎+1,0,11,1,3,紫色品质解锁技能|65030,3,17,12,1,0,1,2,5497,43,210,210,1,0.05,0.02,0,1.2,0,0.1,61030,62030,63030,64030,-1,-1,72121,3,72221,3,72321,3,2661,22
4103012,41030,武大郎,3,武大郎+1,0,12,2,3,紫色品质解锁技能|65030,3,17,12,1,0,1,2,6017,47,230,230,1,0.05,0.02,0,1.2,0,0.1,61030,62030,63030,64030,-1,-1,72121,3,72221,3,72321,3,3877,24
4103013,41030,武大郎+1,3,武大郎+2,1,13,0,3,紫色品质解锁技能|65030,3,24,12,1,0,1,2,6596,51,252,252,1,0.05,0.02,0,1.2,0,0.1,61030,62030,63030,64030,-1,-1,72124,5,72224,5,72324,5,4273,26
4103014,41030,武大郎+1,3,武大郎+2,1,14,1,3,紫色品质解锁技能|65030,3,24,12,1,0,1,2,7174,56,274,274,1,0.05,0.02,0,1.2,0,0.1,61030,62030,63030,64030,-1,-1,72124,5,72224,5,72324,5,4692,28
4103015,41030,武大郎+1,3,武大郎+2,1,15,2,3,紫色品质解锁技能|65030,3,24,12,1,0,1,2,7753,60,296,296,1,0.05,0.02,0,1.2,0,0.1,61030,62030,63030,64030,-1,-1,72124,5,72224,5,72324,5,5204,30
4103016,41030,武大郎+2,4,武大郎,2,16,0,3,紫色品质解锁技能|65030,3,30,12,1,0,1,2,8389,65,321,321,1,0.05,0.02,0,1.2,0,0.1,61030,62030,63030,64030,-1,-1,72127,8,72227,8,72327,8,6136,32
4103017,41030,武大郎+2,4,武大郎,2,17,1,3,紫色品质解锁技能|65030,3,30,12,1,0,1,2,9026,70,345,345,1,0.05,0.02,0,1.2,0,0.1,61030,62030,63030,64030,-1,-1,72127,8,72227,8,72327,8,8581,34
4103018,41030,武大郎+2,4,武大郎,2,18,2,3,紫色品质解锁技能|65030,3,30,12,1,0,1,2,9662,75,369,369,1,0.05,0.02,0,1.2,0,0.1,61030,62030,63030,64030,-1,-1,72127,8,72227,8,72327,8,11353,36
4103019,41030,武大郎,4,武大郎+1,0,19,0,3,橙色品质强化技能|64130,4,35,12,1,0,1,2,12439,96,475,475,1,0.05,0.02,0,1.2,0,0.1,61030,62030,63030,64030,65030,-1,72131,14,72231,14,72331,14,14450,38
4103020,41030,武大郎,4,武大郎+1,0,20,1,3,橙色品质强化技能|64130,4,35,12,1,0,1,2,13481,104,515,515,1,0.05,0.02,0,1.2,0,0.1,61030,62030,63030,64030,65030,-1,72131,14,72231,14,72331,14,17851,40
4103021,41030,武大郎,4,武大郎+1,0,21,2,3,橙色品质强化技能|64130,4,35,12,1,0,1,2,14522,112,554,554,1,0.05,0.02,0,1.2,0,0.1,61030,62030,63030,64030,65030,-1,72131,16,72231,16,72331,16,22089,42
4103022,41030,武大郎+1,4,武大郎+2,1,22,0,3,橙色品质强化技能|64130,4,40,12,1,0,1,2,15679,121,599,599,1,0.05,0.02,0,1.2,0,0.1,61030,62030,63030,64030,65030,-1,72134,16,72234,16,72334,16,28075,44
