id,id2,hero,type,level,fateHero,value,hpCoe,atkCoe,pddCoe,mddCoe,skill,dec,nextDec,name
41005213,410054102913,41005,2,5,41029,13,0,0.12,0,0,-1,"获得穆弘,攻击+12%",觉醒至蓝色+2 攻击+14%,志同道合
41005216,410054102916,41005,2,6,41029,16,0,0.14,0,0,-1,"获得穆弘,攻击+14%",觉醒至紫色 攻击+16%,志同道合
41005219,410054102919,41005,2,7,41029,19,0,0.16,0,0,-1,"获得穆弘,攻击+16%",觉醒至紫色+1 攻击+18%,志同道合
41005222,410054102922,41005,2,8,41029,22,0,0.18,0,0,-1,"获得穆弘,攻击+18%",觉醒至紫色+2 攻击+20%,志同道合
41005225,410054102925,41005,2,9,41029,25,0,0.2,0,0,-1,"获得穆弘,攻击+20%",觉醒至橙色 攻击+22%,志同道合
41005228,410054102928,41005,2,10,41029,28,0,0.22,0,0,-1,"获得穆弘,攻击+22%",觉醒至橙色+1 攻击+24%,志同道合
41005231,410054102931,41005,2,11,41029,31,0,0.24,0,0,-1,"获得穆弘,攻击+24%",觉醒至橙色+2 攻击+26%,志同道合
41005234,410054102934,41005,2,12,41029,34,0,0.26,0,0,-1,"获得穆弘,攻击+26%",觉醒至橙色+3 攻击+28%,志同道合
41005237,410054102937,41005,2,13,41029,37,0,0.28,0,0,-1,"获得穆弘,攻击+28%",觉醒至红色 攻击+30%,志同道合
41005241,410054102941,41005,2,14,41029,41,0,0.3,0,0,-1,"获得穆弘,攻击+30%",-1,志同道合
41005301,410054104201,41005,3,1,41042,1,0,0,0.05,0.04,-1,"获得魅影潘金莲,防御+5%",觉醒至绿色 防御+6%,冷眼相待
41005304,410054104204,41005,3,2,41042,4,0,0,0.06,0.06,-1,"获得魅影潘金莲,防御+6%",觉醒至绿色+1 防御+8%,冷眼相待
41005307,410054104207,41005,3,3,41042,7,0,0,0.08,0.08,-1,"获得魅影潘金莲,防御+8%",觉醒至蓝色 防御+10%,冷眼相待
41005310,410054104210,41005,3,4,41042,10,0,0,0.1,0.1,-1,"获得魅影潘金莲,防御+10%",觉醒至蓝色+1 防御+12%,冷眼相待
41005313,410054104213,41005,3,5,41042,13,0,0,0.12,0.12,-1,"获得魅影潘金莲,防御+12%",觉醒至蓝色+2 防御+14%,冷眼相待
41005316,410054104216,41005,3,6,41042,16,0,0,0.14,0.14,-1,"获得魅影潘金莲,防御+14%",觉醒至紫色 防御+16%,冷眼相待
41005319,410054104219,41005,3,7,41042,19,0,0,0.16,0.16,-1,"获得魅影潘金莲,防御+16%",觉醒至紫色+1 防御+18%,冷眼相待
41005322,410054104222,41005,3,8,41042,22,0,0,0.18,0.18,-1,"获得魅影潘金莲,防御+18%",觉醒至紫色+2 防御+20%,冷眼相待
41005325,410054104225,41005,3,9,41042,25,0,0,0.2,0.2,-1,"获得魅影潘金莲,防御+20%",觉醒至橙色 防御+22%,冷眼相待
41005328,410054104228,41005,3,10,41042,28,0,0,0.22,0.22,-1,"获得魅影潘金莲,防御+22%",觉醒至橙色+1 防御+24%,冷眼相待
41005331,410054104231,41005,3,11,41042,31,0,0,0.24,0.24,-1,"获得魅影潘金莲,防御+24%",觉醒至橙色+2 防御+26%,冷眼相待
41005334,410054104234,41005,3,12,41042,34,0,0,0.26,0.26,-1,"获得魅影潘金莲,防御+26%",觉醒至橙色+3 防御+28%,冷眼相待
41005337,410054104237,41005,3,13,41042,37,0,0,0.28,0.28,-1,"获得魅影潘金莲,防御+28%",觉醒至红色 防御+30%,冷眼相待
41005341,410054104241,41005,3,14,41042,41,0,0,0.3,0.3,-1,"获得魅影潘金莲,防御+30%",-1,冷眼相待
41005401,410054000001,41005,4,1,-1,1,0.1,0,0,0,-1,气血+10%,气血+10%,骐骥驰骋
41005501,410055000001,41005,5,1,-1,1,0,0.1,0,0,-1,攻击+10%,攻击+10%,了然于胸
41005601,410056000001,41005,6,1,-1,1,0,0.0001,0,0,双鞭斩|真·双鞭斩,激活天命，缘分等级+1,激活天命，缘分等级+1,挥戈退日
41006101,410064103001,41006,1,1,41030,1,0.05,0,0,0,-1,"获得武大郎,气血+5%",觉醒至绿色 气血+6%,手足之情
41006104,410064103004,41006,1,2,41030,4,0.06,0,0,0,-1,"获得武大郎,气血+6%",觉醒至绿色+1 气血+8%,手足之情
41006107,410064103007,41006,1,3,41030,7,0.08,0,0,0,-1,"获得武大郎,气血+8%",觉醒至蓝色 气血+10%,手足之情
41006110,410064103010,41006,1,4,41030,10,0.1,0,0,0,-1,"获得武大郎,气血+10%",觉醒至蓝色+1 气血+12%,手足之情
41006113,410064103013,41006,1,5,41030,13,0.12,0,0,0,-1,"获得武大郎,气血+12%",觉醒至蓝色+2 气血+14%,手足之情
41006116,410064103016,41006,1,6,41030,16,0.14,0,0,0,-1,"获得武大郎,气血+14%",觉醒至紫色 气血+16%,手足之情
41006119,410064103019,41006,1,7,41030,19,0.16,0,0,0,-1,"获得武大郎,气血+16%",觉醒至紫色+1 气血+18%,手足之情
41006122,410064103022,41006,1,8,41030,22,0.18,0,0,0,-1,"获得武大郎,气血+18%",觉醒至紫色+2 气血+20%,手足之情
41006125,410064103025,41006,1,9,41030,25,0.2,0,0,0,-1,"获得武大郎,气血+20%",觉醒至橙色 气血+22%,手足之情
41006128,410064103028,41006,1,10,41030,28,0.22,0,0,0,-1,"获得武大郎,气血+22%",觉醒至橙色+1 气血+24%,手足之情
41006131,410064103031,41006,1,11,41030,31,0.24,0,0,0,-1,"获得武大郎,气血+24%",觉醒至橙色+2 气血+26%,手足之情
41006134,410064103034,41006,1,12,41030,34,0.26,0,0,0,-1,"获得武大郎,气血+26%",觉醒至橙色+3 气血+28%,手足之情
41006137,410064103037,41006,1,13,41030,37,0.28,0,0,0,-1,"获得武大郎,气血+28%",觉醒至红色 气血+30%,手足之情
41006141,410064103041,41006,1,14,41030,41,0.3,0,0,0,-1,"获得武大郎,气血+30%",-1,手足之情
41006201,410064101501,41006,2,1,41015,1,0,0.05,0,0,-1,"获得柴进,攻击+5%",觉醒至绿色 攻击+6%,救命之恩
41006204,410064101504,41006,2,2,41015,4,0,0.06,0,0,-1,"获得柴进,攻击+6%",觉醒至绿色+1 攻击+8%,救命之恩
41006207,410064101507,41006,2,3,41015,7,0,0.08,0,0,-1,"获得柴进,攻击+8%",觉醒至蓝色 攻击+10%,救命之恩
41006210,410064101510,41006,2,4,41015,10,0,0.1,0,0,-1,"获得柴进,攻击+10%",觉醒至蓝色+1 攻击+12%,救命之恩
41006213,410064101513,41006,2,5,41015,13,0,0.12,0,0,-1,"获得柴进,攻击+12%",觉醒至蓝色+2 攻击+14%,救命之恩
41006216,410064101516,41006,2,6,41015,16,0,0.14,0,0,-1,"获得柴进,攻击+14%",觉醒至紫色 攻击+16%,救命之恩
41006219,410064101519,41006,2,7,41015,19,0,0.16,0,0,-1,"获得柴进,攻击+16%",觉醒至紫色+1 攻击+18%,救命之恩
41006222,410064101522,41006,2,8,41015,22,0,0.18,0,0,-1,"获得柴进,攻击+18%",觉醒至紫色+2 攻击+20%,救命之恩
41006225,410064101525,41006,2,9,41015,25,0,0.2,0,0,-1,"获得柴进,攻击+20%",觉醒至橙色 攻击+22%,救命之恩
41006228,410064101528,41006,2,10,41015,28,0,0.22,0,0,-1,"获得柴进,攻击+22%",觉醒至橙色+1 攻击+24%,救命之恩
41006231,410064101531,41006,2,11,41015,31,0,0.24,0,0,-1,"获得柴进,攻击+24%",觉醒至橙色+2 攻击+26%,救命之恩
41006234,410064101534,41006,2,12,41015,34,0,0.26,0,0,-1,"获得柴进,攻击+26%",觉醒至橙色+3 攻击+28%,救命之恩
41006237,410064101537,41006,2,13,41015,37,0,0.28,0,0,-1,"获得柴进,攻击+28%",觉醒至红色 攻击+30%,救命之恩
41006241,410064101541,41006,2,14,41015,41,0,0.3,0,0,-1,"获得柴进,攻击+30%",-1,救命之恩
41006301,410064100101,41006,3,1,41001,1,0,0,0.05,0.04,-1,"获得鲁智深,防御+5%",觉醒至绿色 防御+6%,莫逆之交
41006304,410064100104,41006,3,2,41001,4,0,0,0.06,0.06,-1,"获得鲁智深,防御+6%",觉醒至绿色+1 防御+8%,莫逆之交
41006307,410064100107,41006,3,3,41001,7,0,0,0.08,0.08,-1,"获得鲁智深,防御+8%",觉醒至蓝色 防御+10%,莫逆之交
41006310,410064100110,41006,3,4,41001,10,0,0,0.1,0.1,-1,"获得鲁智深,防御+10%",觉醒至蓝色+1 防御+12%,莫逆之交
41006313,410064100113,41006,3,5,41001,13,0,0,0.12,0.12,-1,"获得鲁智深,防御+12%",觉醒至蓝色+2 防御+14%,莫逆之交
41006316,410064100116,41006,3,6,41001,16,0,0,0.14,0.14,-1,"获得鲁智深,防御+14%",觉醒至紫色 防御+16%,莫逆之交
41006319,410064100119,41006,3,7,41001,19,0,0,0.16,0.16,-1,"获得鲁智深,防御+16%",觉醒至紫色+1 防御+18%,莫逆之交
41006322,410064100122,41006,3,8,41001,22,0,0,0.18,0.18,-1,"获得鲁智深,防御+18%",觉醒至紫色+2 防御+20%,莫逆之交
41006325,410064100125,41006,3,9,41001,25,0,0,0.2,0.2,-1,"获得鲁智深,防御+20%",觉醒至橙色 防御+22%,莫逆之交
41006328,410064100128,41006,3,10,41001,28,0,0,0.22,0.22,-1,"获得鲁智深,防御+22%",觉醒至橙色+1 防御+24%,莫逆之交
41006331,410064100131,41006,3,11,41001,31,0,0,0.24,0.24,-1,"获得鲁智深,防御+24%",觉醒至橙色+2 防御+26%,莫逆之交
41006334,410064100134,41006,3,12,41001,34,0,0,0.26,0.26,-1,"获得鲁智深,防御+26%",觉醒至橙色+3 防御+28%,莫逆之交
41006337,410064100137,41006,3,13,41001,37,0,0,0.28,0.28,-1,"获得鲁智深,防御+28%",觉醒至红色 防御+30%,莫逆之交
41006341,410064100141,41006,3,14,41001,41,0,0,0.3,0.3,-1,"获得鲁智深,防御+30%",-1,莫逆之交
41006401,410064000001,41006,4,1,-1,1,0.1,0,0,0,-1,气血+10%,气血+10%,骐骥驰骋
41006501,410065000001,41006,5,1,-1,1,0,0.1,0,0,-1,攻击+10%,攻击+10%,了然于胸
41006599,410065999999,41006,6,1,-1,-1,0,0.0001,0,0,-1,激活天命，缘分等级+1,激活天命，缘分等级+1,挥戈退日
41007101,410074104601,41007,1,1,41046,1,0.05,0,0,0,-1,"获得赤焰刘唐,气血+5%",觉醒至绿色 气血+6%,心有灵犀
41007104,410074104604,41007,1,2,41046,4,0.06,0,0,0,-1,"获得赤焰刘唐,气血+6%",觉醒至绿色+1 气血+8%,心有灵犀
41007107,410074104607,41007,1,3,41046,7,0.08,0,0,0,-1,"获得赤焰刘唐,气血+8%",觉醒至蓝色 气血+10%,心有灵犀
41007110,410074104610,41007,1,4,41046,10,0.1,0,0,0,-1,"获得赤焰刘唐,气血+10%",觉醒至蓝色+1 气血+12%,心有灵犀
41007113,410074104613,41007,1,5,41046,13,0.12,0,0,0,-1,"获得赤焰刘唐,气血+12%",觉醒至蓝色+2 气血+14%,心有灵犀
41007116,410074104616,41007,1,6,41046,16,0.14,0,0,0,-1,"获得赤焰刘唐,气血+14%",觉醒至紫色 气血+16%,心有灵犀
41007119,410074104619,41007,1,7,41046,19,0.16,0,0,0,-1,"获得赤焰刘唐,气血+16%",觉醒至紫色+1 气血+18%,心有灵犀
41007122,410074104622,41007,1,8,41046,22,0.18,0,0,0,-1,"获得赤焰刘唐,气血+18%",觉醒至紫色+2 气血+20%,心有灵犀
41007125,410074104625,41007,1,9,41046,25,0.2,0,0,0,-1,"获得赤焰刘唐,气血+20%",觉醒至橙色 气血+22%,心有灵犀
41007128,410074104628,41007,1,10,41046,28,0.22,0,0,0,-1,"获得赤焰刘唐,气血+22%",觉醒至橙色+1 气血+24%,心有灵犀
41007131,410074104631,41007,1,11,41046,31,0.24,0,0,0,-1,"获得赤焰刘唐,气血+24%",觉醒至橙色+2 气血+26%,心有灵犀
41007134,410074104634,41007,1,12,41046,34,0.26,0,0,0,-1,"获得赤焰刘唐,气血+26%",觉醒至橙色+3 气血+28%,心有灵犀
41007137,410074104637,41007,1,13,41046,37,0.28,0,0,0,-1,"获得赤焰刘唐,气血+28%",觉醒至红色 气血+30%,心有灵犀
41007141,410074104641,41007,1,14,41046,41,0.3,0,0,0,-1,"获得赤焰刘唐,气血+30%",-1,心有灵犀
41007201,410074101701,41007,2,1,41017,1,0,0.05,0,0,-1,"获得徐宁,攻击+5%",觉醒至绿色 攻击+6%,同进共退
41007204,410074101704,41007,2,2,41017,4,0,0.06,0,0,-1,"获得徐宁,攻击+6%",觉醒至绿色+1 攻击+8%,同进共退
41007207,410074101707,41007,2,3,41017,7,0,0.08,0,0,-1,"获得徐宁,攻击+8%",觉醒至蓝色 攻击+10%,同进共退
41007210,410074101710,41007,2,4,41017,10,0,0.1,0,0,-1,"获得徐宁,攻击+10%",觉醒至蓝色+1 攻击+12%,同进共退
41007213,410074101713,41007,2,5,41017,13,0,0.12,0,0,-1,"获得徐宁,攻击+12%",觉醒至蓝色+2 攻击+14%,同进共退
41007216,410074101716,41007,2,6,41017,16,0,0.14,0,0,-1,"获得徐宁,攻击+14%",觉醒至紫色 攻击+16%,同进共退
41007219,410074101719,41007,2,7,41017,19,0,0.16,0,0,-1,"获得徐宁,攻击+16%",觉醒至紫色+1 攻击+18%,同进共退
41007222,410074101722,41007,2,8,41017,22,0,0.18,0,0,-1,"获得徐宁,攻击+18%",觉醒至紫色+2 攻击+20%,同进共退
41007225,410074101725,41007,2,9,41017,25,0,0.2,0,0,-1,"获得徐宁,攻击+20%",觉醒至橙色 攻击+22%,同进共退
41007228,410074101728,41007,2,10,41017,28,0,0.22,0,0,-1,"获得徐宁,攻击+22%",觉醒至橙色+1 攻击+24%,同进共退
41007231,410074101731,41007,2,11,41017,31,0,0.24,0,0,-1,"获得徐宁,攻击+24%",觉醒至橙色+2 攻击+26%,同进共退
41007234,410074101734,41007,2,12,41017,34,0,0.26,0,0,-1,"获得徐宁,攻击+26%",觉醒至橙色+3 攻击+28%,同进共退
41007237,410074101737,41007,2,13,41017,37,0,0.28,0,0,-1,"获得徐宁,攻击+28%",觉醒至红色 攻击+30%,同进共退
41007241,410074101741,41007,2,14,41017,41,0,0.3,0,0,-1,"获得徐宁,攻击+30%",-1,同进共退
41007301,410074100401,41007,3,1,41004,1,0,0,0.05,0.04,-1,"获得林冲,防御+5%",觉醒至绿色 防御+6%,志同道合
41007304,410074100404,41007,3,2,41004,4,0,0,0.06,0.06,-1,"获得林冲,防御+6%",觉醒至绿色+1 防御+8%,志同道合
41007307,410074100407,41007,3,3,41004,7,0,0,0.08,0.08,-1,"获得林冲,防御+8%",觉醒至蓝色 防御+10%,志同道合
41007310,410074100410,41007,3,4,41004,10,0,0,0.1,0.1,-1,"获得林冲,防御+10%",觉醒至蓝色+1 防御+12%,志同道合
41007313,410074100413,41007,3,5,41004,13,0,0,0.12,0.12,-1,"获得林冲,防御+12%",觉醒至蓝色+2 防御+14%,志同道合
41007316,410074100416,41007,3,6,41004,16,0,0,0.14,0.14,-1,"获得林冲,防御+14%",觉醒至紫色 防御+16%,志同道合
41007319,410074100419,41007,3,7,41004,19,0,0,0.16,0.16,-1,"获得林冲,防御+16%",觉醒至紫色+1 防御+18%,志同道合
41007322,410074100422,41007,3,8,41004,22,0,0,0.18,0.18,-1,"获得林冲,防御+18%",觉醒至紫色+2 防御+20%,志同道合
41007325,410074100425,41007,3,9,41004,25,0,0,0.2,0.2,-1,"获得林冲,防御+20%",觉醒至橙色 防御+22%,志同道合
41007328,410074100428,41007,3,10,41004,28,0,0,0.22,0.22,-1,"获得林冲,防御+22%",觉醒至橙色+1 防御+24%,志同道合
41007331,410074100431,41007,3,11,41004,31,0,0,0.24,0.24,-1,"获得林冲,防御+24%",觉醒至橙色+2 防御+26%,志同道合
41007334,410074100434,41007,3,12,41004,34,0,0,0.26,0.26,-1,"获得林冲,防御+26%",觉醒至橙色+3 防御+28%,志同道合
41007337,410074100437,41007,3,13,41004,37,0,0,0.28,0.28,-1,"获得林冲,防御+28%",觉醒至红色 防御+30%,志同道合
41007341,410074100441,41007,3,14,41004,41,0,0,0.3,0.3,-1,"获得林冲,防御+30%",-1,志同道合
41007401,410074000001,41007,4,1,-1,1,0.1,0,0,0,-1,气血+10%,气血+10%,骐骥驰骋
41007501,410075000001,41007,5,1,-1,1,0,0.1,0,0,-1,攻击+10%,攻击+10%,了然于胸
41007599,410075999999,41007,6,1,-1,-1,0,0.0001,0,0,-1,激活天命，缘分等级+1,激活天命，缘分等级+1,挥戈退日
41008101,410084101701,41008,1,1,41017,1,0.05,0,0,0,-1,"获得徐宁,气血+5%",觉醒至绿色 气血+6%,拔刀相助
41008104,410084101704,41008,1,2,41017,4,0.06,0,0,0,-1,"获得徐宁,气血+6%",觉醒至绿色+1 气血+8%,拔刀相助
41008107,410084101707,41008,1,3,41017,7,0.08,0,0,0,-1,"获得徐宁,气血+8%",觉醒至蓝色 气血+10%,拔刀相助
41008110,410084101710,41008,1,4,41017,10,0.1,0,0,0,-1,"获得徐宁,气血+10%",觉醒至蓝色+1 气血+12%,拔刀相助
41008113,410084101713,41008,1,5,41017,13,0.12,0,0,0,-1,"获得徐宁,气血+12%",觉醒至蓝色+2 气血+14%,拔刀相助
41008116,410084101716,41008,1,6,41017,16,0.14,0,0,0,-1,"获得徐宁,气血+14%",觉醒至紫色 气血+16%,拔刀相助
41008119,410084101719,41008,1,7,41017,19,0.16,0,0,0,-1,"获得徐宁,气血+16%",觉醒至紫色+1 气血+18%,拔刀相助
41008122,410084101722,41008,1,8,41017,22,0.18,0,0,0,-1,"获得徐宁,气血+18%",觉醒至紫色+2 气血+20%,拔刀相助
41008125,410084101725,41008,1,9,41017,25,0.2,0,0,0,-1,"获得徐宁,气血+20%",觉醒至橙色 气血+22%,拔刀相助
41008128,410084101728,41008,1,10,41017,28,0.22,0,0,0,-1,"获得徐宁,气血+22%",觉醒至橙色+1 气血+24%,拔刀相助
41008131,410084101731,41008,1,11,41017,31,0.24,0,0,0,-1,"获得徐宁,气血+24%",觉醒至橙色+2 气血+26%,拔刀相助
41008134,410084101734,41008,1,12,41017,34,0.26,0,0,0,-1,"获得徐宁,气血+26%",觉醒至橙色+3 气血+28%,拔刀相助
41008137,410084101737,41008,1,13,41017,37,0.28,0,0,0,-1,"获得徐宁,气血+28%",觉醒至红色 气血+30%,拔刀相助
41008141,410084101741,41008,1,14,41017,41,0.3,0,0,0,-1,"获得徐宁,气血+30%",-1,拔刀相助
41008201,410084100301,41008,2,1,41003,1,0,0.05,0,0,-1,"获得卢俊义,攻击+5%",觉醒至绿色 攻击+6%,志同道合
41008204,410084100304,41008,2,2,41003,4,0,0.06,0,0,-1,"获得卢俊义,攻击+6%",觉醒至绿色+1 攻击+8%,志同道合
41008207,410084100307,41008,2,3,41003,7,0,0.08,0,0,-1,"获得卢俊义,攻击+8%",觉醒至蓝色 攻击+10%,志同道合
41008210,410084100310,41008,2,4,41003,10,0,0.1,0,0,-1,"获得卢俊义,攻击+10%",觉醒至蓝色+1 攻击+12%,志同道合
41008213,410084100313,41008,2,5,41003,13,0,0.12,0,0,-1,"获得卢俊义,攻击+12%",觉醒至蓝色+2 攻击+14%,志同道合
41008216,410084100316,41008,2,6,41003,16,0,0.14,0,0,-1,"获得卢俊义,攻击+14%",觉醒至紫色 攻击+16%,志同道合
41008219,410084100319,41008,2,7,41003,19,0,0.16,0,0,-1,"获得卢俊义,攻击+16%",觉醒至紫色+1 攻击+18%,志同道合
41008222,410084100322,41008,2,8,41003,22,0,0.18,0,0,-1,"获得卢俊义,攻击+18%",觉醒至紫色+2 攻击+20%,志同道合
41008225,410084100325,41008,2,9,41003,25,0,0.2,0,0,-1,"获得卢俊义,攻击+20%",觉醒至橙色 攻击+22%,志同道合
41008228,410084100328,41008,2,10,41003,28,0,0.22,0,0,-1,"获得卢俊义,攻击+22%",觉醒至橙色+1 攻击+24%,志同道合
41008231,410084100331,41008,2,11,41003,31,0,0.24,0,0,-1,"获得卢俊义,攻击+24%",觉醒至橙色+2 攻击+26%,志同道合
41008234,410084100334,41008,2,12,41003,34,0,0.26,0,0,-1,"获得卢俊义,攻击+26%",觉醒至橙色+3 攻击+28%,志同道合
41008237,410084100337,41008,2,13,41003,37,0,0.28,0,0,-1,"获得卢俊义,攻击+28%",觉醒至红色 攻击+30%,志同道合
41008241,410084100341,41008,2,14,41003,41,0,0.3,0,0,-1,"获得卢俊义,攻击+30%",-1,志同道合
41008301,410084104201,41008,3,1,41042,1,0,0,0.05,0.04,-1,"获得魅影潘金莲,防御+5%",觉醒至绿色 防御+6%,冷眼相待
41008304,410084104204,41008,3,2,41042,4,0,0,0.06,0.06,-1,"获得魅影潘金莲,防御+6%",觉醒至绿色+1 防御+8%,冷眼相待
41008307,410084104207,41008,3,3,41042,7,0,0,0.08,0.08,-1,"获得魅影潘金莲,防御+8%",觉醒至蓝色 防御+10%,冷眼相待
41008310,410084104210,41008,3,4,41042,10,0,0,0.1,0.1,-1,"获得魅影潘金莲,防御+10%",觉醒至蓝色+1 防御+12%,冷眼相待
41008313,410084104213,41008,3,5,41042,13,0,0,0.12,0.12,-1,"获得魅影潘金莲,防御+12%",觉醒至蓝色+2 防御+14%,冷眼相待
41008316,410084104216,41008,3,6,41042,16,0,0,0.14,0.14,-1,"获得魅影潘金莲,防御+14%",觉醒至紫色 防御+16%,冷眼相待
41008319,410084104219,41008,3,7,41042,19,0,0,0.16,0.16,-1,"获得魅影潘金莲,防御+16%",觉醒至紫色+1 防御+18%,冷眼相待
41008322,410084104222,41008,3,8,41042,22,0,0,0.18,0.18,-1,"获得魅影潘金莲,防御+18%",觉醒至紫色+2 防御+20%,冷眼相待
41008325,410084104225,41008,3,9,41042,25,0,0,0.2,0.2,-1,"获得魅影潘金莲,防御+20%",觉醒至橙色 防御+22%,冷眼相待
41008328,410084104228,41008,3,10,41042,28,0,0,0.22,0.22,-1,"获得魅影潘金莲,防御+22%",觉醒至橙色+1 防御+24%,冷眼相待
41008331,410084104231,41008,3,11,41042,31,0,0,0.24,0.24,-1,"获得魅影潘金莲,防御+24%",觉醒至橙色+2 防御+26%,冷眼相待
41008334,410084104234,41008,3,12,41042,34,0,0,0.26,0.26,-1,"获得魅影潘金莲,防御+26%",觉醒至橙色+3 防御+28%,冷眼相待
41008337,410084104237,41008,3,13,41042,37,0,0,0.28,0.28,-1,"获得魅影潘金莲,防御+28%",觉醒至红色 防御+30%,冷眼相待
41008341,410084104241,41008,3,14,41042,41,0,0,0.3,0.3,-1,"获得魅影潘金莲,防御+30%",-1,冷眼相待
41008401,410084000001,41008,4,1,-1,1,0.1,0,0,0,-1,气血+10%,气血+10%,骐骥驰骋
41008501,410085000001,41008,5,1,-1,1,0,0.1,0,0,-1,攻击+10%,攻击+10%,了然于胸
41008601,410086000001,41008,6,1,-1,1,0,0.0001,0,0,夺命旋|真·夺命旋,激活天命，缘分等级+1,激活天命，缘分等级+1,挥戈退日
41009101,410094102001,41009,1,1,41020,1,0.05,0,0,0,-1,"获得阮小五,气血+5%",觉醒至绿色 气血+6%,阮氏二哥
41009104,410094102004,41009,1,2,41020,4,0.06,0,0,0,-1,"获得阮小五,气血+6%",觉醒至绿色+1 气血+8%,阮氏二哥
41009107,410094102007,41009,1,3,41020,7,0.08,0,0,0,-1,"获得阮小五,气血+8%",觉醒至蓝色 气血+10%,阮氏二哥
41009110,410094102010,41009,1,4,41020,10,0.1,0,0,0,-1,"获得阮小五,气血+10%",觉醒至蓝色+1 气血+12%,阮氏二哥
41009113,410094102013,41009,1,5,41020,13,0.12,0,0,0,-1,"获得阮小五,气血+12%",觉醒至蓝色+2 气血+14%,阮氏二哥
41009116,410094102016,41009,1,6,41020,16,0.14,0,0,0,-1,"获得阮小五,气血+14%",觉醒至紫色 气血+16%,阮氏二哥
41009119,410094102019,41009,1,7,41020,19,0.16,0,0,0,-1,"获得阮小五,气血+16%",觉醒至紫色+1 气血+18%,阮氏二哥
41009122,410094102022,41009,1,8,41020,22,0.18,0,0,0,-1,"获得阮小五,气血+18%",觉醒至紫色+2 气血+20%,阮氏二哥
