id,name,type,level,enterLv,winCon,amount,cost,monsterId,maleAI,femaleAI,reward,rewardFirst,exp,coin,time,resId,des,rewardShow,monsterShow,bossShow,maxRound,startdate,enddate,openday,orderNum,bgId,titleId,love,condition,sceneRound,newBgId,iff,monsterRound,newMonsterId,heroReward
121004,故布疑阵,0,1,50,1,-1,5,110541|210541|110541|0|120541|0|230541|130541|0,-1,-1,80000,"72244,1|11001,5",5,614,99,1006,打败魔化祝家庄家丁。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
121005,魔兵尽出,0,1,50,1,-1,5,210541|0|110541|120541|0|120541|230541|0|130541,-1,-1,80000,"72244,1|11001,5",5,614,99,1007,打败魔化祝家庄家丁。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
121006,大败祝虎,0,1,50,1,-1,5,0|0|0|0|430085|0|0|0|0,-1,-1,82106,"72244,1|11001,5",5,614,99,1008,打败魔化祝虎。,72244|72234,0,41042,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
121007,疯狂反扑,0,1,50,1,-1,5,210551|110551|0|120551|0|0|130551|130551|230551,-1,-1,80000,"72344,1|11001,5",5,614,99,1009,打败魔化祝家庄家丁。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,109,-1,-1,-1,-1,-1,-1,-1,-1,-1
121008,不知悔改,0,1,50,1,-1,5,110551|210551|110551|120551|0|120551|0|0|230551,-1,-1,80000,"72344,1|11001,5",5,615,99,1010,打败魔化祝家庄家丁。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
121009,勇斗祝龙,0,1,50,1,-1,5,110561|110561|210561|0|120561|0|0|230561|230561,-1,-1,82109,"72344,1|11001,5",5,615,99,1011,打败魔化祝龙。,72344|72334,0,42021,20,20150101,20871015,1111111,0,111,-1,-1,-1,-1,-1,-1,-1,-1,-1
121010,精英 祝虎,0,2,50,1,-1,10,0|210551|210552|0|220551|220552|0|230551|230553,-1,-1,82113,"71131,1|11001,5",10,615,3,1006,打败魔化祝虎。,71131,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
121011,精英 反扑,0,2,50,1,-1,10,210553|210551|210552|0|0|0|230551|230551|230553,-1,-1,82114,"71132,1|11001,5",10,615,3,1007,打败魔化祝家庄家丁。,71132,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
121012,精英 不死心,0,2,50,1,-1,10,0|210561|210562|0|0|220561|230562|230562|230563,-1,-1,82115,"71133,1|11001,5",10,615,3,1008,打败魔化祝家庄家丁。,71133|31043,0,41020,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
122001,上门理论,0,1,50,1,-1,5,110561|210561|0|120561|120561|0|130561|0|230561,-1,-1,80000,"72144,1|11001,5",5,615,99,1003,打败殷府家丁。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,103,-1,-1,-1,-1,-1,-1,-1,-1,-1
122002,冲突再起,0,1,50,1,-1,5,210561|110561|0|120561|0|0|130561|130561|230561,-1,-1,80000,"72144,1|11001,5",5,615,99,1004,打败殷府家丁。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
122003,蛮不讲理,0,1,50,1,-1,5,110571|210571|110571|220571|0|120571|0|0|230571,-1,-1,82203,"72144,1|11001,5",5,615,99,1005,打败殷府管家。,72144|72134,0,42006,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
122004,接受盘查,0,1,50,1,-1,5,110561|110561|210561|0|120561|0|0|130561|230561,-1,-1,80000,"72244,1|11001,5",5,615,99,1006,打败巡逻捕快。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
122005,官官相护,0,1,50,1,-1,5,110561|210561|110561|0|0|0|130561|230561|130561,-1,-1,80000,"72244,1|11001,5",5,615,99,1007,打败巡逻捕快。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
122006,大打出手,0,1,50,1,-1,5,0|0|0|0|430086|0|0|0|0,-1,-1,82206,"72244,1|11001,5",5,615,99,1008,打败巡逻捕头。,72244|72234,0,41043,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
122007,杀入殷府,0,1,50,1,-1,5,110571|210571|0|0|120571|0|130571|130571|230571,-1,-1,80000,"72344,1|11001,5",5,615,99,1009,打败殷府家丁。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,109,-1,-1,-1,-1,-1,-1,-1,-1,-1
122008,连番大战,0,1,50,1,-1,5,110571|110571|210571|0|120571|120571|0|0|230571,-1,-1,80000,"72344,1|11001,5",5,615,99,1010,打败殷府家丁。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
122009,讨回公道,0,1,50,1,-1,5,210581|110581|110581|0|0|120581|0|230582|230581,-1,-1,82209,"72344,1|11001,5",5,615,99,1011,打败殷天锡。,72344|72334,0,45004,20,20150101,20871015,1111111,0,111,-1,-1,-1,-1,-1,-1,-1,-1,-1
122010,精英 出手,0,2,50,1,-1,10,210571|210572|210573|0|220572|0|230571|230572|0,-1,-1,82213,"71431,1|11001,5",10,615,3,1006,打败巡逻捕头。,71431,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
122011,精英 殷府,0,2,50,1,-1,10,210571|0|210573|220571|0|220573|230571|0|230573,-1,-1,82214,"71432,1|11001,5",10,615,3,1007,打败殷府家丁。,71432,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
122012,精英 大战,0,2,50,1,-1,10,210582|210583|210581|220581|0|220583|230582|0|0,-1,-1,82215,"71433,1|11001,5",10,615,3,1008,打败殷府家丁。,71433|31037,0,45004,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
123001,上山请援,0,1,50,1,-1,5,210581|110581|110581|0|120581|120581|230581|0|0,-1,-1,80000,"72144,1|11001,5",5,615,99,1003,打败紫虚观道童。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,103,-1,-1,-1,-1,-1,-1,-1,-1,-1
123002,山门遇阻,0,1,50,1,-1,5,0|210581|110581|0|120581|0|230581|130581|130581,-1,-1,80000,"72144,1|11001,5",5,615,99,1004,打败紫虚观道童。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
123003,公孙胜出山,0,1,50,1,-1,5,110591|110591|210591|120591|0|0|230592|230591|0,-1,-1,82303,"72144,1|11001,5",5,615,99,1005,打败紫虚观罗真人。,72144|72134,0,42014,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
123004,再次对阵,0,1,50,1,-1,5,0|210581|110581|0|120581|120581|0|230581|130581,-1,-1,80000,"72244,1|11001,5",5,615,99,1006,打败高廉部下士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
123005,激烈厮杀,0,1,50,1,-1,5,210581|110581|110581|0|0|0|130581|230581|130581,-1,-1,80000,"72244,1|11001,5",5,615,99,1007,打败高廉部下士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
123006,击退官兵,0,1,50,1,-1,5,0|0|0|0|430087|0|0|0|0,-1,-1,82306,"72244,1|11001,5",5,615,99,1008,打败高廉部下士兵。,72244|72234,0,41033,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
123007,争夺城门,0,1,50,1,-1,5,110591|110591|210591|120591|120591|0|230591|0|0,-1,-1,80000,"72344,1|11001,5",5,615,99,1009,打败高廉部下士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,109,-1,-1,-1,-1,-1,-1,-1,-1,-1
123008,火烧城门,0,1,50,1,-1,5,110591|210591|110591|120591|0|0|130591|0|230591,-1,-1,80000,"72344,1|11001,5",5,616,99,1010,打败高廉部下士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
123009,大功告成,0,1,50,1,-1,5,210601|110601|110601|0|0|0|230602|130601|230601,-1,-1,82309,"72344,1|11001,5",5,616,99,1011,打败高廉部下薛统制。,72344|72334,0,42013,20,20150101,20871015,1111111,0,111,-1,-1,-1,-1,-1,-1,-1,-1,-1
123010,精英 击退,0,2,50,1,-1,10,210591|210592|210593|0|220591|0|230591|230591|0,-1,-1,82313,"71341,1|11001,5",10,616,3,1006,打败高廉部下士兵。,71341,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
123011,精英 城门,0,2,50,1,-1,10,210592|210593|210591|0|0|0|230592|230591|230593,-1,-1,82314,"71342,1|11001,5",10,616,3,1007,打败高廉部下士兵。,71342,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
123012,精英 火攻,0,2,50,1,-1,10,210603|210601|0|220601|220603|0|230603|230602|0,-1,-1,82315,"71343,1|11001,5",10,616,3,1008,打败高廉部下士兵。,71343|31026,0,42004,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
124001,时迁盗甲,0,1,60,1,-1,5,110601|210601|110601|0|0|0|230601|130601|130601,-1,-1,80000,"72147,1|11001,5",5,616,99,1003,打败徐宁部下士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,103,-1,-1,-1,-1,-1,-1,-1,-1,-1
124002,成功得手,0,1,60,1,-1,5,110601|0|210601|120601|0|120601|130601|230601|0,-1,-1,80000,"72147,1|11001,5",5,616,99,1004,打败徐宁部下士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
124003,计赚徐宁,0,1,60,1,-1,5,110611|0|210611|120611|0|0|130611|230612|230611,-1,-1,82403,"72147,1|11001,5",5,616,99,1005,打败金枪手徐宁。,72147|72137,0,41020,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
124004,阵前厮杀,0,1,60,1,-1,5,110601|210601|110601|0|120601|0|230601|130601|0,-1,-1,80000,"72247,1|11001,5",5,616,99,1006,打败彭玘部下士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
124005,两军混战,0,1,60,1,-1,5,210601|0|110601|120601|0|120601|230601|0|130601,-1,-1,80000,"72247,1|11001,5",5,616,99,1007,打败彭玘部下士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
124006,败天目将,0,1,60,1,-1,5,0|0|0|0|430088|0|0|0|0,-1,-1,82406,"72247,1|11001,5",5,616,99,1008,打败天目将彭玘。,72247|72237,0,41032,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
124007,一鼓作气,0,1,60,1,-1,5,210611|110611|0|120611|0|0|130611|130611|230611,-1,-1,80000,"72347,1|11001,5",5,616,99,1009,打败韩涛部下士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,109,-1,-1,-1,-1,-1,-1,-1,-1,-1
124008,连破军阵,0,1,60,1,-1,5,110611|210611|110611|120611|0|120611|0|0|230611,-1,-1,80000,"72347,1|11001,5",5,616,99,1010,打败韩涛部下士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
124009,再擒韩涛,0,1,60,1,-1,5,110621|110621|210621|0|120621|0|0|230622|230621,-1,-1,82409,"72347,1|11001,5",5,616,99,1011,打败百胜将韩涛。,72347|72337,0,45004,20,20150101,20871015,1111111,0,111,-1,-1,-1,-1,-1,-1,-1,-1,-1
124010,精英 天目将,0,2,60,1,-1,10,0|210611|210612|0|220611|220612|0|230611|230611,-1,-1,82413,"71441,1|11001,5",10,616,3,1006,打败天目将彭玘。,71441,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
124011,精英 士气,0,2,60,1,-1,10,210613|210611|210612|0|0|0|230611|230611|230612,-1,-1,82414,"71442,1|11001,5",10,616,3,1007,打败韩涛部下士兵。,71442,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
124012,精英 连胜,0,2,60,1,-1,10,0|210622|210621|0|0|220622|230621|230621|230623,-1,-1,82415,"71443,1|11001,5",10,616,3,1008,打败韩涛部下士兵。,71443|31015,0,42016,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
125001,三山聚义,0,1,60,1,-1,5,110621|210621|0|120621|120621|0|130621|0|230621,-1,-1,80000,"72147,1|11001,5",5,616,99,1003,打败守城官兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,103,-1,-1,-1,-1,-1,-1,-1,-1,-1
125002,攻打城门,0,1,60,1,-1,5,210621|110621|0|120621|0|0|130621|130621|230621,-1,-1,80000,"72147,1|11001,5",5,616,99,1004,打败守城官兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
125003,城门激战,0,1,60,1,-1,5,110631|210631|110631|220631|0|120631|0|0|230632,-1,-1,82503,"72147,1|11001,5",5,616,99,1005,打败守城官兵。,72147|72137,0,41027,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
125004,反复争夺,0,1,60,1,-1,5,110621|110621|210621|0|120621|0|0|130621|230621,-1,-1,80000,"72247,1|11001,5",5,616,99,1006,打败守城官兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
125005,门楼苦战,0,1,60,1,-1,5,110621|210621|110621|0|0|0|130621|230621|130621,-1,-1,80000,"72247,1|11001,5",5,616,99,1007,打败守城官兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
125006,夺下城门,0,1,60,1,-1,5,0|0|0|0|430089|0|0|0|0,-1,-1,82506,"72247,1|11001,5",5,616,99,1008,打败刘统治。,72247|72237,0,41034,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
125007,大军入城,0,1,60,1,-1,5,110631|210631|0|0|120631|0|130631|130631|230631,-1,-1,80000,"72347,1|11001,5",5,616,99,1009,打败守城官兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,109,-1,-1,-1,-1,-1,-1,-1,-1,-1
125008,激烈巷战,0,1,60,1,-1,5,110631|110631|210631|0|120631|120631|0|0|230631,-1,-1,80000,"72347,1|11001,5",5,617,99,1010,打败守城官兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
125009,收服双鞭,0,1,60,1,-1,5,210641|110641|110641|0|0|120641|0|230641|230641,-1,-1,82509,"72347,1|11001,5",5,617,99,1011,打败双鞭呼延灼。,72347|72337,0,42006,20,20150101,20871015,1111111,0,111,-1,-1,-1,-1,-1,-1,-1,-1,-1
125010,精英 夺城门,0,2,60,1,-1,10,210631|210632|210633|0|220631|0|230631|230631|0,-1,-1,82513,"71141,1|11001,5",10,617,3,1006,打败刘统治。,71141,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
125011,精英 入城,0,2,60,1,-1,10,210631|0|210633|220633|0|220632|230631|0|230631,-1,-1,82514,"71142,1|11001,5",10,617,3,1007,打败守城官兵。,71142,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
125012,精英 巷战,0,2,60,1,-1,10,210641|210642|210643|220643|0|220642|230641|0|0,-1,-1,82515,"71143,1|11001,5",10,617,3,1008,打败守城官兵。,71143|31033,0,42006,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
126001,调查真相,0,1,60,1,-1,5,210641|110641|110641|0|120641|120641|230641|0|0,-1,-1,80000,"72147,1|11001,5",5,617,99,1003,打败李固手下。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,103,-1,-1,-1,-1,-1,-1,-1,-1,-1
126002,寻找证据,0,1,60,1,-1,5,0|210641|110641|0|120641|0|230642|130641|130641,-1,-1,80000,"72147,1|11001,5",5,617,99,1004,打败李固手下。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
126003,疑点重重,0,1,60,1,-1,5,110651|110651|210651|120651|0|0|230651|230651|0,-1,-1,82603,"72147,1|11001,5",5,617,99,1005,打败李固手下。,72147|72137,0,42004,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
126004,刀下留人,0,1,60,1,-1,5,0|210641|110641|0|120641|120641|0|230641|130641,-1,-1,80000,"72247,1|11001,5",5,617,99,1006,打败守卫士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
126005,冲击法场,0,1,60,1,-1,5,210641|110641|110641|0|0|0|130641|230641|130641,-1,-1,80000,"72247,1|11001,5",5,617,99,1007,打败守卫士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
126006,陷入包围,0,1,60,1,-1,5,0|0|0|0|430090|0|0|0|0,-1,-1,82606,"72247,1|11001,5",5,617,99,1008,打败守卫士兵。,72247|72237,0,41037,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
126007,齐心协力,0,1,60,1,-1,5,110651|110651|210651|120651|120651|0|0|0|230651,-1,-1,80000,"72347,1|11001,5",5,617,99,1009,打败守卫士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,109,-1,-1,-1,-1,-1,-1,-1,-1,-1
126008,突出重围,0,1,60,1,-1,5,110651|210651|110651|120651|0|0|130651|0|230651,-1,-1,80000,"72347,1|11001,5",5,617,99,1010,打败守卫士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
126009,拯救成功,0,1,60,1,-1,5,210661|110661|110661|0|0|0|230661|130661|230663,-1,-1,82609,"72347,1|11001,5",5,617,99,1011,打败守卫士兵。,72347|72337,0,45004,20,20150101,20871015,1111111,0,111,-1,-1,-1,-1,-1,-1,-1,-1,-1
126010,精英 陷重围,0,2,60,1,-1,10,210651|210653|210652|0|220651|0|230651|230651|0,-1,-1,82613,"71241,1|11001,5",10,617,3,1006,打败守卫士兵。,71241,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
126011,精英 协力,0,2,60,1,-1,10,210652|210651|210652|0|0|0|230651|230651|230652,-1,-1,82614,"71242,1|11001,5",10,617,3,1007,打败守卫士兵。,71242,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
126012,精英 破重围,0,2,60,1,-1,10,210663|210662|0|220662|220661|0|230661|230662|0,-1,-1,82615,"71243,1|11001,5",10,617,3,1008,打败守卫士兵。,71243|31013,0,42017,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
127001,乔装入城,0,1,60,1,-1,5,110661|210661|110661|0|0|0|230661|130661|130661,-1,-1,80000,"72150,1|11001,5",5,617,99,1003,打败守城官兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,103,-1,-1,-1,-1,-1,-1,-1,-1,-1
127002,击退守兵,0,1,60,1,-1,5,110661|0|210661|120661|0|120661|130661|230661|0,-1,-1,80000,"72150,1|11001,5",5,617,99,1004,打败守城官兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
127003,火烧翠云楼,0,1,60,1,-1,5,110671|0|210671|120671|0|0|130671|230671|230671,-1,-1,82703,"72150,1|11001,5",5,617,99,1005,打败守城官兵。,72150|72141,0,42006,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
127004,回马枪,0,1,60,1,-1,5,110661|210661|110661|0|120661|0|230661|130661|0,-1,-1,80000,"72250,1|11001,5",5,617,99,1006,打败守城官兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
127005,里应外合,0,1,60,1,-1,5,210661|0|110661|120661|0|120661|230661|0|130661,-1,-1,80000,"72250,1|11001,5",5,617,99,1007,打败守城官兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
127006,夺取城门,0,1,60,1,-1,5,0|0|0|0|430091|0|0|0|0,-1,-1,82706,"72250,1|11001,5",5,617,99,1008,打败守城官兵。,72250|72241,0,41020,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
127007,强攻太守府,0,1,60,1,-1,5,210671|110671|0|120671|0|0|130671|130671|230671,-1,-1,80000,"72350,1|11001,5",5,617,99,1009,打败守城官兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,109,-1,-1,-1,-1,-1,-1,-1,-1,-1
127008,拉锯战,0,1,60,1,-1,5,110671|210671|110671|120671|0|120671|0|0|230671,-1,-1,80000,"72350,1|11001,5",5,617,99,1010,打败守城官兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
127009,惊天秘密,0,1,60,1,-1,5,110681|110681|210681|0|120681|0|0|230681|230683,-1,-1,82709,"72350,1|11001,5",5,617,99,1011,打败王太守。,72350|72341,0,41026,20,20150101,20871015,1111111,0,111,-1,-1,-1,-1,-1,-1,-1,-1,-1
127010,精英 夺城,0,2,60,1,-1,10,0|210671|210672|0|220671|220672|0|230671|230671,-1,-1,82713,"71241,1|11001,5",10,617,3,1006,打败守城官兵。,71241,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
127011,精英 强攻,0,2,60,1,-1,10,210671|210672|210673|0|0|0|230671|230671|230672,-1,-1,82714,"71242,1|11001,5",10,617,3,1007,打败守城官兵。,71242,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
127012,精英 拉锯战,0,2,60,1,-1,10,0|210681|210682|0|0|220681|230681|230681|230683,-1,-1,82715,"71243,1|11001,5",10,617,3,1008,打败守城官兵。,71243|31032,0,41026,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
128001,阵前搦战,0,1,60,1,-1,5,110681|210681|0|120681|120681|0|130681|0|230681,-1,-1,80000,"72150,1|11001,5",5,617,99,1003,打败曾头市士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,103,-1,-1,-1,-1,-1,-1,-1,-1,-1
128002,诱敌深入,0,1,60,1,-1,5,210681|110681|0|120681|0|0|130681|130681|230681,-1,-1,80000,"72150,1|11001,5",5,617,99,1004,打败曾头市士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
128003,激烈厮杀,0,1,60,1,-1,5,110691|210691|110691|220691|0|120691|0|0|230691,-1,-1,82803,"72150,1|11001,5",5,617,99,1005,打败曾头市士兵。,72150|72144,0,42019,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
128004,各个击破,0,1,60,1,-1,5,110681|110681|210681|0|120681|0|0|130681|230681,-1,-1,80000,"72250,1|11001,5",5,617,99,1006,打败曾头市士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
128005,大展神威,0,1,60,1,-1,5,110681|210681|110681|0|0|0|130681|230681|130681,-1,-1,80000,"72250,1|11001,5",5,617,99,1007,打败曾头市士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
128006,节节败退,0,1,60,1,-1,5,0|0|0|0|430092|0|0|0|0,-1,-1,82806,"72250,1|11001,5",5,617,99,1008,打败曾头市副教头苏定。,72250|72244,0,41023,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
128007,穷追猛打,0,1,60,1,-1,5,110691|210691|0|0|120691|0|130691|130691|230691,-1,-1,80000,"72350,1|11001,5",5,617,99,1009,打败曾头市士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,109,-1,-1,-1,-1,-1,-1,-1,-1,-1
128008,乘胜追击,0,1,60,1,-1,5,110691|110691|210691|0|120691|120691|0|0|230691,-1,-1,80000,"72350,1|11001,5",5,618,99,1010,打败曾头市士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
128009,连下三寨,0,1,60,1,-1,5,210701|110701|110701|0|0|120701|0|230701|230701,-1,-1,82809,"72350,1|11001,5",5,618,99,1011,打败曾头市教头史文恭。,72350|72344,0,42006,20,20150101,20871015,1111111,0,111,-1,-1,-1,-1,-1,-1,-1,-1,-1
128010,精英 败退,0,2,60,1,-1,10,210691|210692|210693|0|220691|0|230691|230691|0,-1,-1,82813,"71141,1|11001,5",10,618,3,1006,打败曾头市副教头苏定。,71141,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
128011,精英 猛攻,0,2,60,1,-1,10,210701|0|210702|220701|0|220702|230701|0|230703,-1,-1,82814,"71142,1|11001,5",10,618,3,1007,打败曾头市士兵。,71142,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
128012,精英 溃兵,0,2,60,1,-1,10,210712|210711|210713|220712|0|220713|230711|0|0,-1,-1,82815,"71143,1|11001,5",10,618,3,1008,打败曾头市士兵。,71143|31046,0,42006,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
129001,故布疑阵,0,1,70,1,-1,5,210701|110701|110701|0|120701|120701|230701|0|0,-1,-1,80000,"72150,1|11001,5",5,618,99,1003,打败东昌府士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,103,-1,-1,-1,-1,-1,-1,-1,-1,-1
129002,四面埋伏,0,1,70,1,-1,5,0|210701|110701|0|120701|0|230701|130701|130701,-1,-1,80000,"72150,1|11001,5",5,618,99,1004,打败东昌府士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
129003,火烧粮仓,0,1,70,1,-1,5,110711|110711|210711|120711|0|0|230711|230712|0,-1,-1,82903,"72150,1|11001,5",5,618,99,1005,打败东昌府士兵。,72150|72147,0,45004,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
